Orig_ID,Library_ref,R_ID,Int_Type,Intervention,LLIN_Gen,Mosquito_species,Species_clean,Hut,my_species,Insecticide,Insecticide_class,R_Site,Site_number,is.comb,Ins_type,control,is_treat,is_washed,No_washes,field_age,Nights_collect,Nights_known,Totals_known,N_total,N_fed,N_exited,N_24h_mort,N_72h_mort,N_dead_comb,N_Control,pc_Deterred,pc_dead,pc_dead_chlor,pc_fed,pc_dead_comb,pc_veranda,year,Data_public,Data_visible,plot_code,Note
142,130,88,Untreated net,Untreated,NA,An. funestus,An. funestus,Ifakara,2,untreated,untreated,Ifakara_Tanzania,7,1,1,1,0,0,0,0,81,1,1,163,58,84,71,,71,NA,0,43.55828221,,35.58282209,43.55828221,51.53374233,,1,1,0,
142,130,88,LLIN,Royal Guard,2,An. funestus,An. funestus,Ifakara,2,alphacypermethrin + pyriproxyfen,pyrethroid + juvenile hormone mimic,Ifakara_Tanzania,7,2,13,0,1,0,0,0,81,1,1,135,46,75,65,,65,163,17.17791411,48.14814815,,34.07407407,48.14814815,55.55555556,,1,1,0,
142,130,88,LLIN,Royal Guard,2,An. funestus,An. funestus,Ifakara,2,alphacypermethrin + pyriproxyfen,pyrethroid + juvenile hormone mimic,Ifakara_Tanzania,7,2,13,0,1,1,20,0,81,1,1,148,59,78,67,,67,163,9.202453988,45.27027027,,39.86486486,45.27027027,52.7027027,,1,1,0,
142,130,88,LLIN,Royal Sentry,1,An. funestus,An. funestus,Ifakara,2,alphacypermethrin,pyrethroid,Ifakara_Tanzania,7,1,2,0,1,0,0,0,81,1,1,139,44,86,88,,88,163,14.72392638,63.30935252,,31.65467626,63.30935252,61.8705036,,1,1,0,
142,130,88,LLIN,Royal Sentry,1,An. funestus,An. funestus,Ifakara,2,alphacypermethrin,pyrethroid,Ifakara_Tanzania,7,1,2,0,1,1,20,0,81,1,1,148,44,84,91,,91,163,9.202453988,61.48648649,,29.72972973,61.48648649,56.75675676,,1,1,0,
142,130,88,LLIN,DuraNet,1,An. funestus,An. funestus,Ifakara,2,alphacypermethrin,pyrethroid,Ifakara_Tanzania,7,1,2,0,1,0,0,0,81,1,1,135,33,93,79,,79,163,17.17791411,58.51851852,,24.44444444,58.51851852,68.88888889,,1,1,0,
142,130,88,LLIN,DuraNet,1,An. funestus,An. funestus,Ifakara,2,alphacypermethrin,pyrethroid,Ifakara_Tanzania,7,1,2,0,1,1,20,0,81,1,1,127,50,65,72,,72,163,22.08588957,56.69291339,,39.37007874,56.69291339,51.18110236,,1,1,0,
142,130,88,CTN,pyriproxyfen,NA,An. funestus,An. funestus,Ifakara,2,pyriproxyfen,juvenile hormone mimic,Ifakara_Tanzania,7,1,12,0,1,0,0,0,81,1,1,196,77,108,90,,90,163,-20.24539877,45.91836735,,39.28571429,45.91836735,55.10204082,,1,1,0,
142,130,88,CTN,pyriproxyfen,NA,An. funestus,An. funestus,Ifakara,2,pyriproxyfen,juvenile hormone mimic,Ifakara_Tanzania,7,1,12,0,1,1,20,0,81,1,1,188,96,61,74,,74,163,-15.33742331,39.36170213,,51.06382979,39.36170213,32.44680851,,1,1,0,
204,,,Untreated net,untreated,NA,NA,NA,West,NA,none,untreated,Tengrela_BurkinaFaso,24,NA,NA,1,0,0,0,0,NA,0,TRUE,312,139,NA,31,NA,31,312,,,,,,,2014,1,1,2,
